 

stn;time;rre024i0
SLFFIR;2000102620;5.4
SLFFIR;2000102621;5.4
SLFFIR;2000102622;5.6
SLFFIR;2000102623;5.6
SLFFIR;2000102700;5.6
SLFFIR;2000102701;5.6
SLFFIR;2000102702;5.6
SLFFIR;2000102703;6.2
SLFFIR;2000102704;6.4
SLFFIR;2000102705;6.4
SLFFIR;2000102706;6.4
SLFFIR;2000102707;6.4
SLFFIR;2000102708;5.2
SLFFIR;2000102709;3.4
SLFFIR;2000102710;1.8
SLFFIR;2000102711;1.6
SLFFIR;2000102712;1.4
SLFFIR;2000102713;1.2
SLFFIR;2000102714;1.2
SLFFIR;2000102715;1.2
SLFFIR;2000102716;1.0
SLFFIR;2000102717;1.0
SLFFIR;2000102718;1.0
SLFFIR;2000102719;1.0
SLFFIR;2000102720;1.0
SLFFIR;2000102721;1.0
SLFFIR;2000102722;0.8
SLFFIR;2000102723;0.8
SLFFIR;2000102800;0.8
SLFFIR;2000102801;0.8
SLFFIR;2000102802;0.8
SLFFIR;2000102803;0.2
SLFFIR;2000102804;0.0
SLFFIR;2000102805;0.0
SLFFIR;2000102806;0.0
SLFFIR;2000102807;0.0
SLFFIR;2000102808;0.0
SLFFIR;2000102809;0.0
SLFFIR;2000102810;0.0
SLFFIR;2000102811;0.0
SLFFIR;2000102812;0.0
SLFFIR;2000102813;0.0
SLFFIR;2000102814;0.0
SLFFIR;2000102815;0.0
SLFFIR;2000102816;0.0
SLFFIR;2000102817;0.0
SLFFIR;2000102818;0.0
SLFFIR;2000102819;0.0
SLFFIR;2000102820;0.0
SLFFIR;2000102821;0.0
SLFFIR;2000102822;0.0
SLFFIR;2000102823;0.0
SLFFIR;2000102900;0.0
SLFFIR;2000102901;0.0
SLFFIR;2000102902;0.0
SLFFIR;2000102903;0.0
SLFFIR;2000102904;0.0
SLFFIR;2000102905;0.0
SLFFIR;2000102906;0.0
SLFFIR;2000102907;0.0
SLFFIR;2000102908;0.0
SLFFIR;2000102909;0.0
SLFFIR;2000102910;0.0
SLFFIR;2000102911;0.0
SLFFIR;2000102912;0.0
SLFFIR;2000102913;-
SLFFIR;2000102914;-
SLFFIR;2000102915;-
SLFFIR;2000102916;-
SLFFIR;2000102917;-
SLFFIR;2000102918;-
SLFFIR;2000102919;-
SLFFIR;2000102920;-
SLFFIR;2000102921;-
SLFFIR;2000102922;-
SLFFIR;2000102923;-
SLFFIR;2000103000;-
SLFFIR;2000103001;-
SLFFIR;2000103002;-
SLFFIR;2000103003;-
SLFFIR;2000103004;-
SLFFIR;2000103005;-
SLFFIR;2000103006;-
SLFFIR;2000103007;-
SLFFIR;2000103008;-
SLFFIR;2000103009;-
SLFFIR;2000103010;-
SLFFIR;2000103011;-
SLFFIR;2000103012;0.2
SLFFIR;2000103013;0.2
SLFFIR;2000103014;0.0
SLFFIR;2000103015;0.0
SLFFIR;2000103016;0.0
SLFFIR;2000103017;0.0
SLFFIR;2000103018;0.0
SLFFIR;2000103019;0.0
SLFFIR;2000103020;0.0
SLFFIR;2000103021;0.0
SLFFIR;2000103022;0.0
SLFFIR;2000103023;0.0
SLFFIR;2000103100;0.0
SLFFIR;2000103101;0.0
SLFFIR;2000103102;0.0
SLFFIR;2000103103;0.0
SLFFIR;2000103104;0.0
SLFFIR;2000103105;0.6
SLFFIR;2000103106;1.0
SLFFIR;2000103107;1.8
SLFFIR;2000103108;2.8
SLFFIR;2000103109;2.8
SLFFIR;2000103110;2.8
SLFFIR;2000103111;2.8
SLFFIR;2000103112;2.8
SLFFIR;2000103113;2.8
SLFFIR;2000103114;2.8
SLFFIR;2000103115;2.8
SLFFIR;2000103116;2.8
SLFFIR;2000103117;2.8
SLFFIR;2000103118;2.8
SLFFIR;2000103119;2.8
SLFFIR;2000103120;2.8
SLFFIR;2000103121;2.8
SLFFIR;2000103122;2.8
SLFFIR;2000103123;2.8
SLFFIR;2000110100;2.8
SLFFIR;2000110101;2.8
SLFFIR;2000110102;2.8
SLFFIR;2000110103;2.8
SLFFIR;2000110104;2.8
SLFFIR;2000110105;2.2
SLFFIR;2000110106;1.8
SLFFIR;2000110107;1.0
SLFFIR;2000110108;0.0
SLFFIR;2000110109;0.0
SLFFIR;2000110110;0.2
SLFFIR;2000110111;0.2
SLFFIR;2000110112;0.2
SLFFIR;2000110113;0.6
SLFFIR;2000110114;1.4
SLFFIR;2000110115;1.8
SLFFIR;2000110116;2.0
SLFFIR;2000110117;2.0
SLFFIR;2000110118;2.0
SLFFIR;2000110119;2.0
SLFFIR;2000110120;2.0
SLFFIR;2000110121;2.0
SLFFIR;2000110122;2.0
SLFFIR;2000110123;2.0
SLFFIR;2000110200;2.0
SLFFIR;2000110201;2.0
SLFFIR;2000110202;2.0
SLFFIR;2000110203;2.0
SLFFIR;2000110204;2.0
SLFFIR;2000110205;2.0
SLFFIR;2000110206;2.0
SLFFIR;2000110207;2.0
SLFFIR;2000110208;2.0
SLFFIR;2000110209;2.0
SLFFIR;2000110210;2.0
SLFFIR;2000110211;2.2
SLFFIR;2000110212;2.4
SLFFIR;2000110213;2.2
SLFFIR;2000110214;1.4
SLFFIR;2000110215;1.2
SLFFIR;2000110216;1.0
SLFFIR;2000110217;1.0
SLFFIR;2000110218;1.0
SLFFIR;2000110219;1.0
SLFFIR;2000110220;1.0
SLFFIR;2000110221;1.0
SLFFIR;2000110222;1.2
SLFFIR;2000110223;1.2
SLFFIR;2000110300;1.2
SLFFIR;2000110301;1.2
SLFFIR;2000110302;1.2
SLFFIR;2000110303;1.2
SLFFIR;2000110304;1.2
SLFFIR;2000110305;1.2
SLFFIR;2000110306;1.2
SLFFIR;2000110307;1.2
SLFFIR;2000110308;1.2
SLFFIR;2000110309;1.2
SLFFIR;2000110310;1.2
SLFFIR;2000110311;1.0
SLFFIR;2000110312;1.0
SLFFIR;2000110313;0.8
SLFFIR;2000110314;0.8
SLFFIR;2000110315;0.6
SLFFIR;2000110316;0.6
SLFFIR;2000110317;0.6
SLFFIR;2000110318;0.6
SLFFIR;2000110319;0.6
SLFFIR;2000110320;0.6
SLFFIR;2000110321;0.6
SLFFIR;2000110322;0.4
SLFFIR;2000110323;0.4
SLFFIR;2000110400;0.4
SLFFIR;2000110401;0.4
SLFFIR;2000110402;0.4
SLFFIR;2000110403;0.4
SLFFIR;2000110404;0.4
SLFFIR;2000110405;0.4
SLFFIR;2000110406;0.4
SLFFIR;2000110407;0.4
SLFFIR;2000110408;0.4
SLFFIR;2000110409;0.4
SLFFIR;2000110410;0.2
SLFFIR;2000110411;0.2
SLFFIR;2000110412;0.2
SLFFIR;2000110413;0.2
SLFFIR;2000110414;0.2
SLFFIR;2000110415;0.2
SLFFIR;2000110416;0.2
SLFFIR;2000110417;0.2
SLFFIR;2000110418;0.2
SLFFIR;2000110419;0.2
SLFFIR;2000110420;0.2
SLFFIR;2000110421;0.2
SLFFIR;2000110422;0.2
SLFFIR;2000110423;0.2
SLFFIR;2000110500;0.2
SLFFIR;2000110501;0.2
SLFFIR;2000110502;0.2
SLFFIR;2000110503;0.2
SLFFIR;2000110504;0.2
SLFFIR;2000110505;0.2
SLFFIR;2000110506;0.2
SLFFIR;2000110507;0.2
SLFFIR;2000110508;0.2
SLFFIR;2000110509;0.2
SLFFIR;2000110510;0.2
SLFFIR;2000110511;0.2
SLFFIR;2000110512;0.2
SLFFIR;2000110513;0.8
SLFFIR;2000110514;1.0
SLFFIR;2000110515;1.2
SLFFIR;2000110516;1.2
SLFFIR;2000110517;1.2
SLFFIR;2000110518;1.2
SLFFIR;2000110519;1.2
SLFFIR;2000110520;1.2
SLFFIR;2000110521;1.2
SLFFIR;2000110522;1.2
SLFFIR;2000110523;1.2
SLFFIR;2000110600;1.2
SLFFIR;2000110601;1.4
SLFFIR;2000110602;1.4
SLFFIR;2000110603;1.4
SLFFIR;2000110604;1.4
SLFFIR;2000110605;1.4
SLFFIR;2000110606;1.4
SLFFIR;2000110607;1.4
SLFFIR;2000110608;1.4
SLFFIR;2000110609;1.4
SLFFIR;2000110610;1.4
SLFFIR;2000110611;1.4
SLFFIR;2000110612;1.2
SLFFIR;2000110613;0.6
SLFFIR;2000110614;0.4
SLFFIR;2000110615;0.2
SLFFIR;2000110616;0.2
SLFFIR;2000110617;0.2
SLFFIR;2000110618;0.2
SLFFIR;2000110619;0.2
SLFFIR;2000110620;0.2
SLFFIR;2000110621;0.2
SLFFIR;2000110622;0.2
SLFFIR;2000110623;0.2
SLFFIR;2000110700;0.2
SLFFIR;2000110701;0.0
SLFFIR;2000110702;0.0
SLFFIR;2000110703;0.0
SLFFIR;2000110704;0.0
SLFFIR;2000110705;0.0
SLFFIR;2000110706;0.0
SLFFIR;2000110707;0.0
SLFFIR;2000110708;0.0
SLFFIR;2000110709;0.0
SLFFIR;2000110710;0.0
SLFFIR;2000110711;0.0
SLFFIR;2000110712;0.0
SLFFIR;2000110713;0.0
SLFFIR;2000110714;0.0
SLFFIR;2000110715;0.0
SLFFIR;2000110716;0.0
SLFFIR;2000110717;0.0
SLFFIR;2000110718;0.0
SLFFIR;2000110719;0.0
SLFFIR;2000110720;0.0
SLFFIR;2000110721;0.0
SLFFIR;2000110722;0.0
SLFFIR;2000110723;0.0
SLFFIR;2000110800;0.0
SLFFIR;2000110801;0.0
SLFFIR;2000110802;0.0
SLFFIR;2000110803;0.0
SLFFIR;2000110804;0.0
SLFFIR;2000110805;0.0
SLFFIR;2000110806;0.0
SLFFIR;2000110807;0.0
SLFFIR;2000110808;0.0
SLFFIR;2000110809;0.0
SLFFIR;2000110810;0.0
SLFFIR;2000110811;0.0
SLFFIR;2000110812;0.4
SLFFIR;2000110813;0.4
SLFFIR;2000110814;0.6
SLFFIR;2000110815;0.6
SLFFIR;2000110816;0.6
SLFFIR;2000110817;0.6
SLFFIR;2000110818;0.6
SLFFIR;2000110819;0.6
SLFFIR;2000110820;0.6
SLFFIR;2000110821;0.6
SLFFIR;2000110822;0.6
SLFFIR;2000110823;0.6
SLFFIR;2000110900;0.6
SLFFIR;2000110901;0.6
SLFFIR;2000110902;0.6
SLFFIR;2000110903;0.6
SLFFIR;2000110904;0.6
SLFFIR;2000110905;0.6
SLFFIR;2000110906;0.6
SLFFIR;2000110907;0.6
SLFFIR;2000110908;0.6
SLFFIR;2000110909;0.6
SLFFIR;2000110910;0.6
SLFFIR;2000110911;0.6
SLFFIR;2000110912;0.4
SLFFIR;2000110913;0.4
SLFFIR;2000110914;0.2
SLFFIR;2000110915;0.4
SLFFIR;2000110916;0.4
SLFFIR;2000110917;0.4
SLFFIR;2000110918;0.4
SLFFIR;2000110919;0.4
SLFFIR;2000110920;0.4
SLFFIR;2000110921;0.4
SLFFIR;2000110922;0.4
SLFFIR;2000110923;0.4
SLFFIR;2000111000;0.4
SLFFIR;2000111001;0.4
SLFFIR;2000111002;0.4
SLFFIR;2000111003;0.4
SLFFIR;2000111004;0.4
SLFFIR;2000111005;0.4
SLFFIR;2000111006;0.4
SLFFIR;2000111007;0.4
SLFFIR;2000111008;0.4
SLFFIR;2000111009;0.4
SLFFIR;2000111010;0.4
SLFFIR;2000111011;0.6
SLFFIR;2000111012;0.8
SLFFIR;2000111013;1.0
SLFFIR;2000111014;1.0
SLFFIR;2000111015;0.8
SLFFIR;2000111016;0.8
SLFFIR;2000111017;0.8
SLFFIR;2000111018;0.8
SLFFIR;2000111019;0.8
SLFFIR;2000111020;0.8
SLFFIR;2000111021;0.8
SLFFIR;2000111022;0.8
SLFFIR;2000111023;0.8
SLFFIR;2000111100;0.8
SLFFIR;2000111101;0.8
SLFFIR;2000111102;0.8
SLFFIR;2000111103;0.8
SLFFIR;2000111104;0.8
SLFFIR;2000111105;0.8
SLFFIR;2000111106;0.8
SLFFIR;2000111107;0.8
SLFFIR;2000111108;0.8
SLFFIR;2000111109;0.8
SLFFIR;2000111110;0.8
SLFFIR;2000111111;0.8
SLFFIR;2000111112;0.6
SLFFIR;2000111113;0.6
SLFFIR;2000111114;0.8
SLFFIR;2000111115;0.8
SLFFIR;2000111116;0.8
SLFFIR;2000111117;0.8
SLFFIR;2000111118;0.8
SLFFIR;2000111119;0.8
SLFFIR;2000111120;0.8
SLFFIR;2000111121;0.8
SLFFIR;2000111122;0.8
SLFFIR;2000111123;0.8
SLFFIR;2000111200;0.8
SLFFIR;2000111201;0.8
SLFFIR;2000111202;0.8
SLFFIR;2000111203;0.8
SLFFIR;2000111204;0.8
SLFFIR;2000111205;0.8
SLFFIR;2000111206;0.8
SLFFIR;2000111207;0.8
SLFFIR;2000111208;0.8
SLFFIR;2000111209;1.0
SLFFIR;2000111210;1.0
SLFFIR;2000111211;1.0
SLFFIR;2000111212;1.0
SLFFIR;2000111213;0.8
SLFFIR;2000111214;0.6
SLFFIR;2000111215;0.6
SLFFIR;2000111216;0.8
SLFFIR;2000111217;0.8
SLFFIR;2000111218;0.8
SLFFIR;2000111219;0.8
SLFFIR;2000111220;0.8
SLFFIR;2000111221;0.8
SLFFIR;2000111222;0.8
SLFFIR;2000111223;0.8
SLFFIR;2000111300;0.8
SLFFIR;2000111301;0.8
SLFFIR;2000111302;0.8
SLFFIR;2000111303;0.8
SLFFIR;2000111304;0.8
SLFFIR;2000111305;0.8
SLFFIR;2000111306;0.8
SLFFIR;2000111307;0.8
SLFFIR;2000111308;0.8
SLFFIR;2000111309;0.6
SLFFIR;2000111310;0.6
SLFFIR;2000111311;0.4
SLFFIR;2000111312;0.2
SLFFIR;2000111313;0.2
SLFFIR;2000111314;0.2
SLFFIR;2000111315;0.2
SLFFIR;2000111316;0.0
SLFFIR;2000111317;0.0
SLFFIR;2000111318;0.0
SLFFIR;2000111319;0.0
SLFFIR;2000111320;0.0
SLFFIR;2000111321;0.0
SLFFIR;2000111322;0.0
SLFFIR;2000111323;0.0
SLFFIR;2000111400;0.0
SLFFIR;2000111401;0.0
SLFFIR;2000111402;0.0
SLFFIR;2000111403;0.0
SLFFIR;2000111404;0.0
SLFFIR;2000111405;0.0
SLFFIR;2000111406;0.0
SLFFIR;2000111407;0.0
SLFFIR;2000111408;0.0
SLFFIR;2000111409;0.0
SLFFIR;2000111410;0.0
SLFFIR;2000111411;0.0
SLFFIR;2000111412;0.0
SLFFIR;2000111413;0.0
SLFFIR;2000111414;0.0
SLFFIR;2000111415;0.0
SLFFIR;2000111416;0.0
SLFFIR;2000111417;0.0
SLFFIR;2000111418;0.0
SLFFIR;2000111419;0.0
SLFFIR;2000111420;0.0
SLFFIR;2000111421;0.0
SLFFIR;2000111422;0.0
SLFFIR;2000111423;0.0
SLFFIR;2000111500;0.0
SLFFIR;2000111501;0.0
SLFFIR;2000111502;0.0
SLFFIR;2000111503;0.0
SLFFIR;2000111504;0.0
SLFFIR;2000111505;0.0
SLFFIR;2000111506;0.0
SLFFIR;2000111507;0.0
SLFFIR;2000111508;0.0
SLFFIR;2000111509;0.0
SLFFIR;2000111510;0.0
SLFFIR;2000111511;0.0
SLFFIR;2000111512;0.0
SLFFIR;2000111513;0.0
SLFFIR;2000111514;0.0
SLFFIR;2000111515;0.0
SLFFIR;2000111516;0.0
SLFFIR;2000111517;0.0
SLFFIR;2000111518;0.0
SLFFIR;2000111519;0.0
SLFFIR;2000111520;0.0
SLFFIR;2000111521;0.0
SLFFIR;2000111522;0.0
SLFFIR;2000111523;0.0
SLFFIR;2000111600;0.0
SLFFIR;2000111601;0.0
SLFFIR;2000111602;0.0
SLFFIR;2000111603;0.0
SLFFIR;2000111604;0.0
SLFFIR;2000111605;0.0
SLFFIR;2000111606;0.0
SLFFIR;2000111607;0.0
SLFFIR;2000111608;0.0
SLFFIR;2000111609;0.0
SLFFIR;2000111610;0.0
SLFFIR;2000111611;0.0
SLFFIR;2000111612;0.0
SLFFIR;2000111613;0.4
SLFFIR;2000111614;0.6
SLFFIR;2000111615;0.8
SLFFIR;2000111616;0.8
SLFFIR;2000111617;0.8
SLFFIR;2000111618;0.8
SLFFIR;2000111619;0.8
SLFFIR;2000111620;0.8
SLFFIR;2000111621;0.8
SLFFIR;2000111622;0.8
SLFFIR;2000111623;0.8
SLFFIR;2000111700;0.8
SLFFIR;2000111701;0.8
SLFFIR;2000111702;0.8
SLFFIR;2000111703;0.8
SLFFIR;2000111704;0.8
SLFFIR;2000111705;0.8
SLFFIR;2000111706;0.8
SLFFIR;2000111707;0.8
SLFFIR;2000111708;0.8
SLFFIR;2000111709;0.8
SLFFIR;2000111710;0.8
SLFFIR;2000111711;0.8
SLFFIR;2000111712;0.8
SLFFIR;2000111713;0.4
SLFFIR;2000111714;0.2
SLFFIR;2000111715;0.0
SLFFIR;2000111716;0.0
SLFFIR;2000111717;0.0
SLFFIR;2000111718;0.0
SLFFIR;2000111719;0.0
SLFFIR;2000111720;0.0
SLFFIR;2000111721;0.0
SLFFIR;2000111722;0.0
SLFFIR;2000111723;0.0
SLFFIR;2000111800;0.0
SLFFIR;2000111801;0.0
SLFFIR;2000111802;0.0
SLFFIR;2000111803;0.0
SLFFIR;2000111804;0.0
SLFFIR;2000111805;0.0
SLFFIR;2000111806;0.0
SLFFIR;2000111807;0.0
SLFFIR;2000111808;0.0
SLFFIR;2000111809;0.0
SLFFIR;2000111810;0.0
SLFFIR;2000111811;0.0
SLFFIR;2000111812;0.6
SLFFIR;2000111813;1.2
SLFFIR;2000111814;1.4
SLFFIR;2000111815;1.6
SLFFIR;2000111816;1.6
SLFFIR;2000111817;1.6
SLFFIR;2000111818;1.6
SLFFIR;2000111819;1.6
SLFFIR;2000111820;1.6
SLFFIR;2000111821;1.6
SLFFIR;2000111822;1.6
SLFFIR;2000111823;1.6
SLFFIR;2000111900;1.6
SLFFIR;2000111901;1.6
SLFFIR;2000111902;1.6
SLFFIR;2000111903;1.6
SLFFIR;2000111904;1.6
SLFFIR;2000111905;1.6
SLFFIR;2000111906;1.6
SLFFIR;2000111907;1.6
SLFFIR;2000111908;1.6
SLFFIR;2000111909;1.6
SLFFIR;2000111910;1.8
SLFFIR;2000111911;2.0
SLFFIR;2000111912;1.8
SLFFIR;2000111913;1.8
SLFFIR;2000111914;1.8
SLFFIR;2000111915;1.8
SLFFIR;2000111916;2.0
SLFFIR;2000111917;2.2
SLFFIR;2000111918;2.2
SLFFIR;2000111919;2.2
SLFFIR;2000111920;2.2
SLFFIR;2000111921;2.2
SLFFIR;2000111922;2.2
SLFFIR;2000111923;2.2
SLFFIR;2000112000;2.2
SLFFIR;2000112001;2.2
SLFFIR;2000112002;2.2
SLFFIR;2000112003;2.2
SLFFIR;2000112004;2.2
SLFFIR;2000112005;2.2
SLFFIR;2000112006;2.2
SLFFIR;2000112007;2.2
SLFFIR;2000112008;2.2
SLFFIR;2000112009;2.2
SLFFIR;2000112010;2.0
SLFFIR;2000112011;1.8
SLFFIR;2000112012;1.4
SLFFIR;2000112013;0.8
SLFFIR;2000112014;0.6
SLFFIR;2000112015;0.4
SLFFIR;2000112016;0.2
SLFFIR;2000112017;0.0
SLFFIR;2000112018;0.0
SLFFIR;2000112019;0.0
SLFFIR;2000112020;0.0
SLFFIR;2000112021;0.0
SLFFIR;2000112022;0.0
SLFFIR;2000112023;0.0
SLFFIR;2000112100;0.0
SLFFIR;2000112101;0.0
SLFFIR;2000112102;0.0
SLFFIR;2000112103;0.0
SLFFIR;2000112104;0.0
SLFFIR;2000112105;0.0
SLFFIR;2000112106;0.0
SLFFIR;2000112107;0.0
SLFFIR;2000112108;0.0
SLFFIR;2000112109;0.0
SLFFIR;2000112110;0.0
SLFFIR;2000112111;0.0
SLFFIR;2000112112;0.0
SLFFIR;2000112113;0.0
SLFFIR;2000112114;0.0
SLFFIR;2000112115;0.0
SLFFIR;2000112116;0.0
SLFFIR;2000112117;0.0
SLFFIR;2000112118;0.0
SLFFIR;2000112119;0.0
SLFFIR;2000112120;0.0
SLFFIR;2000112121;0.0
SLFFIR;2000112122;0.0
SLFFIR;2000112123;0.2
SLFFIR;2000112200;0.2
SLFFIR;2000112201;0.2
SLFFIR;2000112202;0.2
SLFFIR;2000112203;0.2
SLFFIR;2000112204;0.2
SLFFIR;2000112205;0.2
SLFFIR;2000112206;0.2
SLFFIR;2000112207;0.2
SLFFIR;2000112208;0.2
SLFFIR;2000112209;0.4
SLFFIR;2000112210;0.6
SLFFIR;2000112211;0.6
SLFFIR;2000112212;2.0
SLFFIR;2000112213;3.0
SLFFIR;2000112214;3.6
SLFFIR;2000112215;4.0
SLFFIR;2000112216;4.2
SLFFIR;2000112217;4.4
SLFFIR;2000112218;4.4
SLFFIR;2000112219;4.4
SLFFIR;2000112220;4.4
SLFFIR;2000112221;4.4
SLFFIR;2000112222;4.4
SLFFIR;2000112223;4.2
SLFFIR;2000112300;4.2
SLFFIR;2000112301;4.2
SLFFIR;2000112302;4.2
SLFFIR;2000112303;4.4
SLFFIR;2000112304;4.4
SLFFIR;2000112305;4.4
SLFFIR;2000112306;4.4
SLFFIR;2000112307;4.6
SLFFIR;2000112308;4.6
SLFFIR;2000112309;4.4
SLFFIR;2000112310;4.4
SLFFIR;2000112311;4.6
SLFFIR;2000112312;3.4
SLFFIR;2000112313;2.4
SLFFIR;2000112314;1.8
SLFFIR;2000112315;1.6
SLFFIR;2000112316;1.4
SLFFIR;2000112317;1.2
SLFFIR;2000112318;1.2
SLFFIR;2000112319;1.4
SLFFIR;2000112320;1.4
SLFFIR;2000112321;1.4
SLFFIR;2000112322;1.4
SLFFIR;2000112323;1.4
SLFFIR;2000112400;1.4
SLFFIR;2000112401;1.4
SLFFIR;2000112402;1.4
SLFFIR;2000112403;1.2
SLFFIR;2000112404;1.2
SLFFIR;2000112405;1.2
SLFFIR;2000112406;1.2
SLFFIR;2000112407;1.0
SLFFIR;2000112408;1.0
SLFFIR;2000112409;1.0
SLFFIR;2000112410;0.8
SLFFIR;2000112411;0.6
SLFFIR;2000112412;0.4
SLFFIR;2000112413;0.4
SLFFIR;2000112414;0.4
SLFFIR;2000112415;0.2
SLFFIR;2000112416;0.2
SLFFIR;2000112417;0.2
SLFFIR;2000112418;0.2
SLFFIR;2000112419;0.0
SLFFIR;2000112420;0.0
SLFFIR;2000112421;0.0
SLFFIR;2000112422;0.0
SLFFIR;2000112423;0.0
SLFFIR;2000112500;0.0
SLFFIR;2000112501;0.0
SLFFIR;2000112502;0.0
SLFFIR;2000112503;0.0
SLFFIR;2000112504;0.0
SLFFIR;2000112505;0.0
SLFFIR;2000112506;0.0
SLFFIR;2000112507;0.0
SLFFIR;2000112508;0.0
SLFFIR;2000112509;0.0
SLFFIR;2000112510;0.0
SLFFIR;2000112511;0.0
SLFFIR;2000112512;0.0
SLFFIR;2000112513;0.0
SLFFIR;2000112514;0.2
SLFFIR;2000112515;0.4
SLFFIR;2000112516;0.4
SLFFIR;2000112517;0.4
SLFFIR;2000112518;0.4
SLFFIR;2000112519;0.4
SLFFIR;2000112520;0.4
SLFFIR;2000112521;0.4
SLFFIR;2000112522;0.4
SLFFIR;2000112523;0.4
SLFFIR;2000112600;0.4
SLFFIR;2000112601;0.4
SLFFIR;2000112602;0.4
SLFFIR;2000112603;0.4
SLFFIR;2000112604;0.4
SLFFIR;2000112605;0.4
SLFFIR;2000112606;0.4
SLFFIR;2000112607;0.4
SLFFIR;2000112608;0.4
SLFFIR;2000112609;0.4
SLFFIR;2000112610;0.4
SLFFIR;2000112611;0.4
SLFFIR;2000112612;0.6
SLFFIR;2000112613;0.6
SLFFIR;2000112614;0.4
SLFFIR;2000112615;0.2
SLFFIR;2000112616;0.2
SLFFIR;2000112617;0.2
SLFFIR;2000112618;0.2
SLFFIR;2000112619;0.2
SLFFIR;2000112620;0.2
SLFFIR;2000112621;0.2
SLFFIR;2000112622;0.2
SLFFIR;2000112623;0.2
SLFFIR;2000112700;0.2
SLFFIR;2000112701;0.2
SLFFIR;2000112702;0.2
SLFFIR;2000112703;0.2
SLFFIR;2000112704;0.2
SLFFIR;2000112705;0.2
SLFFIR;2000112706;0.2
SLFFIR;2000112707;0.2
SLFFIR;2000112708;0.2
SLFFIR;2000112709;0.2
SLFFIR;2000112710;0.2
SLFFIR;2000112711;0.2
SLFFIR;2000112712;0.0
SLFFIR;2000112713;0.0
SLFFIR;2000112714;0.0
SLFFIR;2000112715;0.0
SLFFIR;2000112716;0.0
SLFFIR;2000112717;0.0
SLFFIR;2000112718;0.0
SLFFIR;2000112719;0.0
SLFFIR;2000112720;0.0
SLFFIR;2000112721;0.0
SLFFIR;2000112722;0.0
SLFFIR;2000112723;1.4
SLFFIR;2000112800;3.4
SLFFIR;2000112801;6.2
SLFFIR;2000112802;10.0
SLFFIR;2000112803;13.8
SLFFIR;2000112804;18.2
SLFFIR;2000112805;19.8
SLFFIR;2000112806;20.0
SLFFIR;2000112807;20.2
SLFFIR;2000112808;20.2
SLFFIR;2000112809;20.2
SLFFIR;2000112810;20.2
SLFFIR;2000112811;20.4
SLFFIR;2000112812;20.4
SLFFIR;2000112813;20.6
SLFFIR;2000112814;20.6
SLFFIR;2000112815;20.6
SLFFIR;2000112816;20.6
SLFFIR;2000112817;20.6
SLFFIR;2000112818;20.6
SLFFIR;2000112819;20.6
SLFFIR;2000112820;20.6
SLFFIR;2000112821;20.6
SLFFIR;2000112822;20.6
SLFFIR;2000112823;19.2
SLFFIR;2000112900;17.2
SLFFIR;2000112901;14.4
SLFFIR;2000112902;10.6
SLFFIR;2000112903;6.8
SLFFIR;2000112904;2.4
SLFFIR;2000112905;0.8
SLFFIR;2000112906;0.6
SLFFIR;2000112907;0.4
SLFFIR;2000112908;0.4
SLFFIR;2000112909;0.4
SLFFIR;2000112910;0.4
SLFFIR;2000112911;0.2
SLFFIR;2000112912;0.2
SLFFIR;2000112913;0.0
SLFFIR;2000112914;0.0
SLFFIR;2000112915;0.0
SLFFIR;2000112916;0.0
SLFFIR;2000112917;0.0
SLFFIR;2000112918;0.0
SLFFIR;2000112919;0.0
SLFFIR;2000112920;0.0
SLFFIR;2000112921;0.0
SLFFIR;2000112922;0.0
SLFFIR;2000112923;0.0
SLFFIR;2000113000;0.0
SLFFIR;2000113001;0.0
SLFFIR;2000113002;0.0
SLFFIR;2000113003;0.0
SLFFIR;2000113004;0.0
SLFFIR;2000113005;0.0
SLFFIR;2000113006;0.0
SLFFIR;2000113007;0.0
SLFFIR;2000113008;0.0
SLFFIR;2000113009;0.0
SLFFIR;2000113010;0.0
SLFFIR;2000113011;0.0
SLFFIR;2000113012;0.0
SLFFIR;2000113013;0.0
SLFFIR;2000113014;0.0
SLFFIR;2000113015;0.0
SLFFIR;2000113016;0.0
SLFFIR;2000113017;0.0
SLFFIR;2000113018;0.0
SLFFIR;2000113019;0.0
SLFFIR;2000113020;0.0
SLFFIR;2000113021;0.0
SLFFIR;2000113022;0.0
SLFFIR;2000113023;0.0
SLFFIR;2000120100;0.0
SLFFIR;2000120101;0.0
SLFFIR;2000120102;0.0
SLFFIR;2000120103;0.0
SLFFIR;2000120104;0.0
SLFFIR;2000120105;0.0
SLFFIR;2000120106;0.0
SLFFIR;2000120107;0.0
SLFFIR;2000120108;0.0
SLFFIR;2000120109;0.0
SLFFIR;2000120110;0.0
SLFFIR;2000120111;0.0
SLFFIR;2000120112;0.0
SLFFIR;2000120113;0.0
SLFFIR;2000120114;0.0
SLFFIR;2000120115;0.0
SLFFIR;2000120116;0.0
SLFFIR;2000120117;0.0
SLFFIR;2000120118;0.0
SLFFIR;2000120119;0.0
SLFFIR;2000120120;0.0
SLFFIR;2000120121;0.0
SLFFIR;2000120122;0.0
SLFFIR;2000120123;0.0
SLFFIR;2000120200;0.0
SLFFIR;2000120201;0.0
SLFFIR;2000120202;0.0
SLFFIR;2000120203;0.0
SLFFIR;2000120204;0.0
SLFFIR;2000120205;0.0
SLFFIR;2000120206;0.0
SLFFIR;2000120207;0.0
SLFFIR;2000120208;0.0
