 

stn;time;tre200d0
JUN;19730615;0.8
JUN;19730616;0.8
JUN;19730617;-0.7
JUN;19730618;-2.6
JUN;19730619;-0.9
JUN;19730620;-2.9
JUN;19730621;-6.1
JUN;19730622;-5.8
JUN;19730623;-6.7
JUN;19730624;-5.7
JUN;19730625;-2.3
JUN;19730626;1.2
JUN;19730627;3.9
JUN;19730628;1.8
JUN;19730629;-2.5
JUN;19730630;0.7
JUN;19730701;1.8
JUN;19730702;0.0
JUN;19730703;0.1
JUN;19730704;1.7
JUN;19730705;2.8
JUN;19730706;1.1
JUN;19730707;-0.8
JUN;19730708;0.0
JUN;19730709;-2.1
JUN;19730710;-2.7
JUN;19730711;-2.8
JUN;19730712;-2.1
JUN;19730713;-0.5
JUN;19730714;-0.8
JUN;19730715;-1.0
JUN;19730716;-0.8
JUN;19730717;-1.6
JUN;19730718;-4.2
JUN;19730719;-4.1
JUN;19730720;-1.8
JUN;19730721;-1.2
JUN;19730722;-3.3
JUN;19730723;-5.2
JUN;19730724;-6.1
JUN;19730725;-5.7
JUN;19730726;-7.7
JUN;19730727;-7.8
JUN;19730728;-7.3
JUN;19730729;-1.9
JUN;19730730;-3.0
JUN;19730731;-2.0
JUN;19730801;-1.0
JUN;19730802;-2.3
JUN;19730803;-2.0
JUN;19730804;-2.7
JUN;19730805;0.7
JUN;19730806;4.4
JUN;19730807;2.6
JUN;19730808;1.2
JUN;19730809;2.7
JUN;19730810;4.7
JUN;19730811;3.3
JUN;19730812;3.3
JUN;19730813;4.1
JUN;19730814;2.7
JUN;19730815;1.0
JUN;19730816;2.0
JUN;19730817;1.7
JUN;19730818;2.9
JUN;19730819;3.0
JUN;19730820;1.2
JUN;19730821;2.1
JUN;19730822;3.9
JUN;19730823;1.6
JUN;19730824;0.5
JUN;19730825;-0.5
JUN;19730826;-0.5
JUN;19730827;-0.5
JUN;19730828;-1.6
JUN;19730829;-2.8
JUN;19730830;-3.4
JUN;19730831;-7.1
JUN;19730901;-2.6
JUN;19730902;0.3
JUN;19730903;1.5
JUN;19730904;2.8
JUN;19730905;2.2
JUN;19730906;2.2
JUN;19730907;1.3
JUN;19730908;0.1
JUN;19730909;-0.1
JUN;19730910;-2.7
JUN;19730911;-3.7
JUN;19730912;0.1
JUN;19730913;-0.5
JUN;19730914;0.3
JUN;19730915;0.7
JUN;19730916;-0.5
JUN;19730917;-1.3
JUN;19730918;-2.0
JUN;19730919;-3.0
JUN;19730920;-1.7
JUN;19730921;-4.0
JUN;19730922;-7.8
JUN;19730923;-7.9
JUN;19730924;-7.7
JUN;19730925;-6.3
JUN;19730926;-2.7
JUN;19730927;-9.4
JUN;19730928;-2.2
JUN;19730929;-2.4
JUN;19730930;-9.9
JUN;19731001;-6.9
JUN;19731002;-4.2
JUN;19731003;-3.9
JUN;19731004;-2.9
JUN;19731005;-2.7
JUN;19731006;-3.8
JUN;19731007;-7.7
JUN;19731008;-8.6
JUN;19731009;-4.7
JUN;19731010;-3.1
JUN;19731011;-4.4
JUN;19731012;-6.3
JUN;19731013;-6.9
JUN;19731014;-6.0
JUN;19731015;-8.2
JUN;19731016;-7.7
JUN;19731017;-9.5
JUN;19731018;-14.0
JUN;19731019;-7.7
JUN;19731020;-7.4
JUN;19731021;-9.6
JUN;19731022;-13.6
JUN;19731023;-9.9
JUN;19731024;-13.1
JUN;19731025;-5.7
JUN;19731026;-2.5
JUN;19731027;-1.2
JUN;19731028;-0.9
JUN;19731029;-4.5
JUN;19731030;-2.8
JUN;19731031;-0.5
JUN;19731101;-4.4
JUN;19731102;-4.6
JUN;19731103;-5.2
JUN;19731104;-5.0
JUN;19731105;-6.8
JUN;19731106;-13.1
JUN;19731107;-14.6
JUN;19731108;-9.2
JUN;19731109;-5.8
JUN;19731110;-4.3
JUN;19731111;-5.5
JUN;19731112;-9.6
JUN;19731113;-8.4
JUN;19731114;-9.1
JUN;19731115;-8.7
JUN;19731116;-10.4
JUN;19731117;-11.5
JUN;19731118;-7.1
JUN;19731119;-8.0
JUN;19731120;-9.2
JUN;19731121;-6.3
JUN;19731122;-7.1
JUN;19731123;-6.2
JUN;19731124;-5.7
JUN;19731125;-9.1
JUN;19731126;-18.8
JUN;19731127;-28.1
JUN;19731128;-26.7
JUN;19731129;-18.0
JUN;19731130;-26.6
JUN;19731201;-25.3
JUN;19731202;-26.9
JUN;19731203;-14.9
JUN;19731204;-10.7
JUN;19731205;-11.2
JUN;19731206;-11.9
JUN;19731207;-12.8
JUN;19731208;-12.0
JUN;19731209;-19.4
JUN;19731210;-11.2
JUN;19731211;-8.8
JUN;19731212;-14.1
JUN;19731213;-15.1
JUN;19731214;-13.9
JUN;19731215;-25.3
JUN;19731216;-11.3
JUN;19731217;-14.0
JUN;19731218;-15.6
JUN;19731219;-15.0
JUN;19731220;-12.5
JUN;19731221;-12.8
JUN;19731222;-12.2
JUN;19731223;-12.5
JUN;19731224;-11.6
JUN;19731225;-11.6
JUN;19731226;-13.2
JUN;19731227;-9.0
JUN;19731228;-7.5
JUN;19731229;-6.9
JUN;19731230;-6.7
JUN;19731231;-8.9
JUN;19740101;-10.7
JUN;19740102;-13.3
JUN;19740103;-14.4
JUN;19740104;-13.2
JUN;19740105;-8.1
JUN;19740106;-13.2
JUN;19740107;-11.1
JUN;19740108;-13.4
JUN;19740109;-12.8
JUN;19740110;-12.3
JUN;19740111;-8.3
JUN;19740112;-6.8
JUN;19740113;-6.5
JUN;19740114;-10.1
JUN;19740115;-7.7
JUN;19740116;-6.6
JUN;19740117;-18.9
JUN;19740118;-14.3
JUN;19740119;-8.8
JUN;19740120;-6.9
JUN;19740121;-4.9
JUN;19740122;-7.3
JUN;19740123;-10.3
JUN;19740124;-11.0
JUN;19740125;-12.4
JUN;19740126;-11.0
JUN;19740127;-14.5
JUN;19740128;-9.4
JUN;19740129;-9.6
JUN;19740130;-12.3
JUN;19740131;-12.9
JUN;19740201;-12.3
JUN;19740202;-13.4
JUN;19740203;-12.6
JUN;19740204;-14.4
JUN;19740205;-15.1
JUN;19740206;-14.2
JUN;19740207;-21.6
JUN;19740208;-19.8
JUN;19740209;-12.1
JUN;19740210;-9.3
JUN;19740211;-5.6
JUN;19740212;-12.5
JUN;19740213;-13.5
JUN;19740214;-14.7
JUN;19740215;-11.6
JUN;19740216;-13.5
JUN;19740217;-12.9
JUN;19740218;-10.8
JUN;19740219;-12.3
JUN;19740220;-13.1
JUN;19740221;-11.7
JUN;19740222;-11.1
JUN;19740223;-16.6
JUN;19740224;-15.3
JUN;19740225;-13.5
JUN;19740226;-18.1
JUN;19740227;-19.1
JUN;19740228;-19.3
JUN;19740301;-18.5
JUN;19740302;-20.6
JUN;19740303;-19.3
JUN;19740304;-17.0
JUN;19740305;-18.3
JUN;19740306;-15.6
JUN;19740307;-11.5
JUN;19740308;-15.1
JUN;19740309;-14.8
JUN;19740310;-15.7
JUN;19740311;-13.5
JUN;19740312;-12.6
JUN;19740313;-12.4
JUN;19740314;-14.3
JUN;19740315;-17.9
JUN;19740316;-11.3
JUN;19740317;-9.9
JUN;19740318;-8.2
JUN;19740319;-8.6
JUN;19740320;-8.3
JUN;19740321;-6.4
JUN;19740322;-8.5
JUN;19740323;-10.2
JUN;19740324;-11.0
JUN;19740325;-10.5
JUN;19740326;-9.9
JUN;19740327;-8.2
JUN;19740328;-9.8
JUN;19740329;-10.7
JUN;19740330;-9.8
JUN;19740331;-8.2
JUN;19740401;-10.4
JUN;19740402;-9.9
JUN;19740403;-7.3
JUN;19740404;-6.3
JUN;19740405;-9.6
JUN;19740406;-10.5
JUN;19740407;-9.9
JUN;19740408;-7.6
JUN;19740409;-7.9
JUN;19740410;-10.2
JUN;19740411;-10.0
JUN;19740412;-9.5
JUN;19740413;-8.7
JUN;19740414;-10.1
JUN;19740415;-12.5
JUN;19740416;-19.3
JUN;19740417;-19.8
JUN;19740418;-17.8
JUN;19740419;-12.0
JUN;19740420;-11.9
JUN;19740421;-13.2
JUN;19740422;-11.4
JUN;19740423;-11.4
JUN;19740424;-13.9
JUN;19740425;-15.7
JUN;19740426;-15.5
JUN;19740427;-12.9
JUN;19740428;-9.0
JUN;19740429;-7.8
JUN;19740430;-10.1
JUN;19740501;-10.9
JUN;19740502;-11.7
JUN;19740503;-10.1
JUN;19740504;-10.5
JUN;19740505;-12.0
JUN;19740506;-11.5
JUN;19740507;-10.2
JUN;19740508;-10.3
JUN;19740509;-9.0
JUN;19740510;-7.1
JUN;19740511;-8.9
JUN;19740512;-6.7
JUN;19740513;-4.2
JUN;19740514;-8.1
JUN;19740515;-7.5
JUN;19740516;-5.0
JUN;19740517;-6.3
JUN;19740518;-5.0
JUN;19740519;-4.8
JUN;19740520;-5.4
JUN;19740521;-5.4
JUN;19740522;-6.2
JUN;19740523;-12.2
JUN;19740524;-11.5
JUN;19740525;-10.2
JUN;19740526;-6.7
JUN;19740527;-4.8
JUN;19740528;-8.9
JUN;19740529;-4.1
JUN;19740530;-1.5
JUN;19740531;-3.0
JUN;19740601;-7.4
JUN;19740602;-3.0
JUN;19740603;1.7
JUN;19740604;0.0
JUN;19740605;-0.4
JUN;19740606;-5.7
JUN;19740607;-10.2
JUN;19740608;-7.4
JUN;19740609;-8.6
JUN;19740610;-11.5
JUN;19740611;-12.6
JUN;19740612;-9.3
JUN;19740613;-9.3
JUN;19740614;-4.4
JUN;19740615;-3.8
JUN;19740616;-3.4
JUN;19740617;-3.0
JUN;19740618;-6.6
JUN;19740619;-4.1
JUN;19740620;-2.8
JUN;19740621;-2.7
JUN;19740622;-3.4
JUN;19740623;-2.6
JUN;19740624;-6.7
JUN;19740625;-4.1
JUN;19740626;-2.0
JUN;19740627;-4.1
JUN;19740628;-3.3
JUN;19740629;-5.4
JUN;19740630;-5.0
JUN;19740701;-1.9
JUN;19740702;-3.3
JUN;19740703;-2.2
JUN;19740704;-4.2
JUN;19740705;0.5
JUN;19740706;-1.6
JUN;19740707;-7.6
JUN;19740708;-3.2
JUN;19740709;-1.6
JUN;19740710;-2.6
JUN;19740711;-2.3
JUN;19740712;0.4
JUN;19740713;1.7
JUN;19740714;-0.4
JUN;19740715;-0.2
JUN;19740716;0.6
JUN;19740717;-2.0
JUN;19740718;-7.0
JUN;19740719;-8.1
JUN;19740720;-6.4
JUN;19740721;-4.4
JUN;19740722;-4.2
JUN;19740723;-2.1
JUN;19740724;0.2
JUN;19740725;-6.0
JUN;19740726;-3.1
JUN;19740727;-0.4
JUN;19740728;-0.7
JUN;19740729;3.2
JUN;19740730;1.2
JUN;19740731;1.6
JUN;19740801;2.3
JUN;19740802;2.0
JUN;19740803;2.1
JUN;19740804;2.7
JUN;19740805;0.6
JUN;19740806;1.4
JUN;19740807;3.3
JUN;19740808;-1.9
JUN;19740809;-4.1
JUN;19740810;-3.7
JUN;19740811;-7.8
JUN;19740812;-6.2
JUN;19740813;-0.1
JUN;19740814;4.1
JUN;19740815;5.4
JUN;19740816;5.2
JUN;19740817;4.2
JUN;19740818;2.1
JUN;19740819;0.8
JUN;19740820;2.2
JUN;19740821;1.1
JUN;19740822;-0.3
JUN;19740823;0.4
JUN;19740824;0.7
JUN;19740825;0.0
JUN;19740826;-1.6
JUN;19740827;-5.0
JUN;19740828;-5.4
JUN;19740829;-3.5
JUN;19740830;-2.7
JUN;19740831;-2.7
JUN;19740901;-3.9
JUN;19740902;-1.4
JUN;19740903;-1.6
JUN;19740904;-6.4
JUN;19740905;2.1
JUN;19740906;-2.8
JUN;19740907;-6.5
JUN;19740908;-1.7
JUN;19740909;0.5
JUN;19740910;-2.0
JUN;19740911;0.3
JUN;19740912;2.0
JUN;19740913;1.8
JUN;19740914;2.1
JUN;19740915;0.3
JUN;19740916;-2.0
JUN;19740917;-1.8
JUN;19740918;-1.9
JUN;19740919;-1.7
JUN;19740920;-4.1
JUN;19740921;-4.9
JUN;19740922;-6.8
JUN;19740923;-6.2
JUN;19740924;-10.2
JUN;19740925;-12.0
JUN;19740926;-13.6
JUN;19740927;-7.0
JUN;19740928;-6.1
JUN;19740929;-13.4
JUN;19740930;-13.9
JUN;19741001;-14.0
JUN;19741002;-16.0
JUN;19741003;-12.8
JUN;19741004;-12.1
JUN;19741005;-15.0
JUN;19741006;-13.4
JUN;19741007;-12.2
JUN;19741008;-13.7
JUN;19741009;-15.4
JUN;19741010;-13.6
JUN;19741011;-12.9
JUN;19741012;-15.4
JUN;19741013;-14.3
JUN;19741014;-16.9
JUN;19741015;-18.1
JUN;19741016;-18.4
JUN;19741017;-12.2
JUN;19741018;-12.5
JUN;19741019;-8.9
JUN;19741020;-12.7
JUN;19741021;-18.6
JUN;19741022;-18.1
JUN;19741023;-15.1
JUN;19741024;-12.2
JUN;19741025;-8.1
JUN;19741026;-10.7
JUN;19741027;-10.9
JUN;19741028;-18.2
JUN;19741029;-19.2
JUN;19741030;-20.0
JUN;19741031;-20.2
JUN;19741101;-21.5
JUN;19741102;-15.2
JUN;19741103;-13.6
JUN;19741104;-16.6
JUN;19741105;-17.2
JUN;19741106;-11.0
JUN;19741107;-9.4
JUN;19741108;-8.6
JUN;19741109;-8.3
JUN;19741110;-8.0
JUN;19741111;-7.5
JUN;19741112;-9.1
JUN;19741113;-8.8
JUN;19741114;-6.9
JUN;19741115;-7.9
JUN;19741116;-7.8
JUN;19741117;-9.1
JUN;19741118;-7.9
JUN;19741119;-16.4
JUN;19741120;-12.1
JUN;19741121;-11.7
JUN;19741122;-7.6
JUN;19741123;-7.8
JUN;19741124;-8.8
JUN;19741125;-13.9
JUN;19741126;-15.4
JUN;19741127;-11.3
JUN;19741128;-16.9
JUN;19741129;-19.2
JUN;19741130;-15.1
JUN;19741201;-13.2
JUN;19741202;-8.2
JUN;19741203;-6.1
JUN;19741204;-7.0
JUN;19741205;-14.4
JUN;19741206;-13.7
JUN;19741207;-11.4
JUN;19741208;-8.7
JUN;19741209;-6.5
JUN;19741210;-11.5
JUN;19741211;-15.6
JUN;19741212;-21.8
JUN;19741213;-19.2
JUN;19741214;-16.7
JUN;19741215;-14.7
JUN;19741216;-15.4
JUN;19741217;-11.0
JUN;19741218;-19.9
JUN;19741219;-17.1
JUN;19741220;-12.5
JUN;19741221;-5.7
JUN;19741222;-6.5
JUN;19741223;-8.4
JUN;19741224;-9.4
JUN;19741225;-8.8
JUN;19741226;-9.7
JUN;19741227;-10.9
JUN;19741228;-7.7
JUN;19741229;-8.6
JUN;19741230;-20.3
JUN;19741231;-14.9
JUN;19750101;-11.8
JUN;19750102;-8.2
JUN;19750103;-8.4
JUN;19750104;-8.0
JUN;19750105;-8.3
JUN;19750106;-7.6
JUN;19750107;-11.9
JUN;19750108;-13.9
JUN;19750109;-10.9
JUN;19750110;-8.9
JUN;19750111;-8.1
JUN;19750112;-10.1
JUN;19750113;-9.4
JUN;19750114;-5.0
JUN;19750115;-8.8
JUN;19750116;-10.5
JUN;19750117;-11.0
JUN;19750118;-12.8
JUN;19750119;-13.8
JUN;19750120;-11.9
JUN;19750121;-13.4
JUN;19750122;-14.6
JUN;19750123;-11.7
JUN;19750124;-11.8
JUN;19750125;-9.2
JUN;19750126;-13.8
JUN;19750127;-9.8
JUN;19750128;-16.0
JUN;19750129;-15.1
JUN;19750130;-12.0
JUN;19750131;-10.4
JUN;19750201;-17.8
JUN;19750202;-11.2
JUN;19750203;-13.3
JUN;19750204;-19.6
JUN;19750205;-14.8
JUN;19750206;-10.4
JUN;19750207;-9.7
JUN;19750208;-7.6
JUN;19750209;-7.8
JUN;19750210;-8.5
JUN;19750211;-10.8
JUN;19750212;-12.3
JUN;19750213;-14.4
JUN;19750214;-18.5
JUN;19750215;-16.7
JUN;19750216;-16.2
JUN;19750217;-10.2
JUN;19750218;-5.8
JUN;19750219;-11.2
JUN;19750220;-16.5
JUN;19750221;-9.0
JUN;19750222;-10.6
JUN;19750223;-13.0
JUN;19750224;-14.4
JUN;19750225;-15.9
JUN;19750226;-9.7
JUN;19750227;-6.6
JUN;19750228;-7.2
JUN;19750301;-6.2
JUN;19750302;-8.0
JUN;19750303;-12.0
JUN;19750304;-13.1
JUN;19750305;-13.7
JUN;19750306;-14.6
JUN;19750307;-9.3
JUN;19750308;-10.8
JUN;19750309;-12.0
JUN;19750310;-14.5
JUN;19750311;-13.3
JUN;19750312;-13.5
JUN;19750313;-12.9
JUN;19750314;-14.4
JUN;19750315;-14.6
JUN;19750316;-16.3
JUN;19750317;-19.0
JUN;19750318;-20.8
JUN;19750319;-20.5
JUN;19750320;-21.2
JUN;19750321;-11.8
JUN;19750322;-14.1
JUN;19750323;-18.0
JUN;19750324;-20.6
JUN;19750325;-22.4
JUN;19750326;-14.8
JUN;19750327;-13.0
JUN;19750328;-16.2
JUN;19750329;-19.7
JUN;19750330;-17.3
JUN;19750331;-16.4
JUN;19750401;-15.7
JUN;19750402;-16.2
JUN;19750403;-15.3
JUN;19750404;-15.8
JUN;19750405;-15.9
JUN;19750406;-15.3
JUN;19750407;-14.4
JUN;19750408;-15.3
JUN;19750409;-14.7
JUN;19750410;-22.6
JUN;19750411;-19.6
JUN;19750412;-14.6
JUN;19750413;-11.4
JUN;19750414;-8.0
JUN;19750415;-7.8
JUN;19750416;-12.9
JUN;19750417;-12.6
JUN;19750418;-6.8
JUN;19750419;-4.9
JUN;19750420;-4.0
JUN;19750421;-5.0
JUN;19750422;-5.4
JUN;19750423;-4.0
JUN;19750424;-4.2
JUN;19750425;-9.7
JUN;19750426;-9.9
JUN;19750427;-6.8
JUN;19750428;-5.2
JUN;19750429;-4.9
JUN;19750430;-7.1
JUN;19750501;-9.5
JUN;19750502;-7.9
JUN;19750503;-11.3
JUN;19750504;-11.6
JUN;19750505;-12.1
JUN;19750506;-8.7
JUN;19750507;-11.3
JUN;19750508;-10.6
JUN;19750509;-9.7
JUN;19750510;-8.9
JUN;19750511;-8.1
JUN;19750512;-8.0
JUN;19750513;-4.2
JUN;19750514;-4.5
JUN;19750515;-5.0
JUN;19750516;-5.2
JUN;19750517;-4.5
JUN;19750518;-0.2
JUN;19750519;-1.0
JUN;19750520;-1.0
JUN;19750521;-2.0
JUN;19750522;-3.4
JUN;19750523;-7.5
JUN;19750524;-6.3
JUN;19750525;-7.3
JUN;19750526;-6.3
JUN;19750527;-7.9
JUN;19750528;-5.5
JUN;19750529;-5.8
JUN;19750530;-7.2
JUN;19750531;-6.8
JUN;19750601;-6.8
JUN;19750602;-11.2
JUN;19750603;-12.8
JUN;19750604;-13.2
JUN;19750605;-10.0
JUN;19750606;-4.5
JUN;19750607;-4.6
JUN;19750608;-3.4
JUN;19750609;-4.2
JUN;19750610;-5.5
JUN;19750611;-3.8
JUN;19750612;-3.0
JUN;19750613;-2.1
JUN;19750614;0.5
JUN;19750615;-1.6
JUN;19750616;-3.1
JUN;19750617;-6.8
JUN;19750618;-11.1
JUN;19750619;-8.3
JUN;19750620;-6.9
JUN;19750621;-4.8
JUN;19750622;-4.3
JUN;19750623;-3.1
JUN;19750624;-1.8
JUN;19750625;1.2
JUN;19750626;1.7
JUN;19750627;0.6
JUN;19750628;-1.5
JUN;19750629;-3.4
JUN;19750630;-10.3
JUN;19750701;-10.2
JUN;19750702;-4.7
JUN;19750703;0.4
JUN;19750704;-2.2
JUN;19750705;-3.4
JUN;19750706;-1.4
JUN;19750707;1.6
JUN;19750708;2.2
JUN;19750709;1.7
JUN;19750710;0.1
JUN;19750711;-0.1
JUN;19750712;-3.2
JUN;19750713;1.9
JUN;19750714;4.8
JUN;19750715;2.5
JUN;19750716;1.3
JUN;19750717;2.0
JUN;19750718;-0.8
JUN;19750719;-4.6
JUN;19750720;-5.5
JUN;19750721;-3.5
JUN;19750722;-3.8
JUN;19750723;0.2
JUN;19750724;-0.8
JUN;19750725;-7.1
JUN;19750726;-3.1
JUN;19750727;-0.3
JUN;19750728;2.0
JUN;19750729;-0.4
JUN;19750730;-1.9
JUN;19750731;0.8
JUN;19750801;0.2
JUN;19750802;0.6
JUN;19750803;4.1
JUN;19750804;3.1
JUN;19750805;1.4
JUN;19750806;0.3
JUN;19750807;1.0
JUN;19750808;1.2
JUN;19750809;1.1
JUN;19750810;-0.2
JUN;19750811;-1.8
JUN;19750812;-3.8
JUN;19750813;-1.3
JUN;19750814;0.7
JUN;19750815;1.0
JUN;19750816;-3.2
JUN;19750817;-0.8
JUN;19750818;-2.7
JUN;19750819;-3.8
JUN;19750820;-0.4
JUN;19750821;1.9
JUN;19750822;-1.9
JUN;19750823;-5.7
JUN;19750824;-5.4
JUN;19750825;-7.9
JUN;19750826;-2.3
JUN;19750827;-1.3
JUN;19750828;-0.2
JUN;19750829;-2.1
JUN;19750830;-3.2
JUN;19750831;-1.9
JUN;19750901;-1.4
JUN;19750902;-1.8
JUN;19750903;-1.6
JUN;19750904;-1.2
JUN;19750905;-2.9
JUN;19750906;-1.5
JUN;19750907;-2.6
JUN;19750908;-3.3
JUN;19750909;-3.3
JUN;19750910;-1.6
JUN;19750911;-3.0
JUN;19750912;-4.9
JUN;19750913;-7.6
JUN;19750914;-4.2
JUN;19750915;-2.8
JUN;19750916;-0.3
JUN;19750917;2.3
JUN;19750918;1.4
JUN;19750919;-1.0
JUN;19750920;-1.4
JUN;19750921;-1.7
JUN;19750922;-1.0
JUN;19750923;-0.8
JUN;19750924;-1.6
JUN;19750925;-2.2
JUN;19750926;-3.8
JUN;19750927;-0.3
JUN;19750928;0.7
JUN;19750929;1.4
JUN;19750930;-1.5
JUN;19751001;-4.0
JUN;19751002;-1.9
JUN;19751003;-2.7
JUN;19751004;-4.9
JUN;19751005;-5.4
JUN;19751006;-1.1
JUN;19751007;-3.1
JUN;19751008;-3.6
JUN;19751009;-7.6
JUN;19751010;-13.1
JUN;19751011;-13.5
JUN;19751012;-10.0
JUN;19751013;-12.4
JUN;19751014;-14.2
JUN;19751015;-10.0
JUN;19751016;-9.3
JUN;19751017;-10.2
JUN;19751018;-10.7
JUN;19751019;-9.5
JUN;19751020;-10.8
JUN;19751021;-9.6
JUN;19751022;-8.7
JUN;19751023;-6.0
JUN;19751024;-3.6
JUN;19751025;-3.9
JUN;19751026;-2.8
JUN;19751027;-1.9
JUN;19751028;-1.9
JUN;19751029;-0.3
JUN;19751030;-1.8
JUN;19751031;-4.2
JUN;19751101;-6.8
JUN;19751102;-8.9
JUN;19751103;-7.8
JUN;19751104;-7.6
JUN;19751105;-7.7
JUN;19751106;-9.1
JUN;19751107;-13.3
JUN;19751108;-10.9
JUN;19751109;-8.7
JUN;19751110;-11.2
JUN;19751111;-11.1
JUN;19751112;-9.6
JUN;19751113;-9.3
JUN;19751114;-10.1
JUN;19751115;-12.1
JUN;19751116;-8.3
JUN;19751117;-11.9
JUN;19751118;-10.5
JUN;19751119;-12.0
JUN;19751120;-9.4
JUN;19751121;-19.0
JUN;19751122;-21.4
JUN;19751123;-10.3
JUN;19751124;-6.4
JUN;19751125;-7.2
JUN;19751126;-8.9
JUN;19751127;-13.3
JUN;19751128;-9.4
JUN;19751129;-10.1
JUN;19751130;-12.4
JUN;19751201;-14.6
JUN;19751202;-9.2
JUN;19751203;-12.0
JUN;19751204;-11.4
JUN;19751205;-7.3
JUN;19751206;-6.9
JUN;19751207;-5.2
JUN;19751208;-8.7
JUN;19751209;-5.8
JUN;19751210;-8.0
JUN;19751211;-10.5
JUN;19751212;-12.4
JUN;19751213;-12.7
JUN;19751214;-12.5
JUN;19751215;-12.9
JUN;19751216;-8.9
JUN;19751217;-11.4
JUN;19751218;-13.1
JUN;19751219;-12.1
JUN;19751220;-9.2
JUN;19751221;-7.7
JUN;19751222;-3.3
JUN;19751223;-3.8
JUN;19751224;-10.2
JUN;19751225;-18.8
JUN;19751226;-11.3
JUN;19751227;-6.2
JUN;19751228;-6.1
JUN;19751229;-7.9
JUN;19751230;-8.3
JUN;19751231;-8.5
JUN;19760101;-9.5
JUN;19760102;-10.6
JUN;19760103;-13.4
JUN;19760104;-16.6
JUN;19760105;-9.5
JUN;19760106;-12.7
JUN;19760107;-8.4
JUN;19760108;-6.3
JUN;19760109;-6.2
JUN;19760110;-11.2
JUN;19760111;-9.0
JUN;19760112;-10.9
JUN;19760113;-11.4
JUN;19760114;-9.8
JUN;19760115;-19.1
JUN;19760116;-15.2
JUN;19760117;-15.4
JUN;19760118;-14.3
JUN;19760119;-15.6
JUN;19760120;-11.6
JUN;19760121;-17.1
JUN;19760122;-15.5
JUN;19760123;-14.5
JUN;19760124;-22.7
JUN;19760125;-25.9
JUN;19760126;-26.4
JUN;19760127;-24.8
JUN;19760128;-25.3
JUN;19760129;-19.8
JUN;19760130;-14.9
JUN;19760131;-16.8
JUN;19760201;-16.4
JUN;19760202;-13.5
JUN;19760203;-14.2
JUN;19760204;-12.0
JUN;19760205;-10.6
JUN;19760206;-10.9
JUN;19760207;-9.4
JUN;19760208;-10.5
JUN;19760209;-12.9
JUN;19760210;-13.0
JUN;19760211;-16.3
JUN;19760212;-24.0
JUN;19760213;-13.6
JUN;19760214;-18.1
JUN;19760215;-16.8
JUN;19760216;-11.9
JUN;19760217;-13.4
JUN;19760218;-14.7
JUN;19760219;-14.2
JUN;19760220;-12.2
JUN;19760221;-11.7
JUN;19760222;-12.1
JUN;19760223;-14.4
JUN;19760224;-12.1
JUN;19760225;-8.0
JUN;19760226;-4.0
JUN;19760227;-3.3
JUN;19760228;-3.1
JUN;19760229;-4.5
JUN;19760301;-9.0
JUN;19760302;-8.2
JUN;19760303;-8.2
JUN;19760304;-11.7
JUN;19760305;-14.9
JUN;19760306;-21.9
JUN;19760307;-22.3
JUN;19760308;-18.7
JUN;19760309;-21.3
JUN;19760310;-20.1
JUN;19760311;-16.4
JUN;19760312;-15.4
JUN;19760313;-15.4
JUN;19760314;-14.8
JUN;19760315;-14.4
JUN;19760316;-14.2
JUN;19760317;-14.9
JUN;19760318;-12.3
JUN;19760319;-12.2
JUN;19760320;-16.1
JUN;19760321;-16.0
JUN;19760322;-14.9
JUN;19760323;-16.5
JUN;19760324;-17.6
JUN;19760325;-12.8
JUN;19760326;-9.0
JUN;19760327;-13.2
JUN;19760328;-7.1
JUN;19760329;-6.3
JUN;19760330;-8.2
JUN;19760331;-7.6
JUN;19760401;-6.2
JUN;19760402;-7.3
JUN;19760403;-7.9
JUN;19760404;-7.2
JUN;19760405;-7.1
JUN;19760406;-6.8
JUN;19760407;-10.9
JUN;19760408;-20.6
JUN;19760409;-20.8
JUN;19760410;-12.8
JUN;19760411;-11.5
JUN;19760412;-14.4
JUN;19760413;-12.9
JUN;19760414;-12.5
JUN;19760415;-12.2
JUN;19760416;-9.7
JUN;19760417;-8.6
JUN;19760418;-8.2
JUN;19760419;-9.2
JUN;19760420;-7.6
JUN;19760421;-9.5
JUN;19760422;-10.5
JUN;19760423;-11.2
JUN;19760424;-14.3
JUN;19760425;-12.3
JUN;19760426;-10.0
JUN;19760427;-9.8
JUN;19760428;-12.6
JUN;19760429;-11.7
JUN;19760430;-11.5
JUN;19760501;-10.6
JUN;19760502;-9.4
JUN;19760503;-8.2
JUN;19760504;-7.1
JUN;19760505;-1.4
JUN;19760506;-3.8
JUN;19760507;-1.7
JUN;19760508;-3.8
JUN;19760509;-5.2
JUN;19760510;-4.4
JUN;19760511;-4.1
JUN;19760512;-4.9
JUN;19760513;-10.2
JUN;19760514;-7.4
JUN;19760515;-5.3
JUN;19760516;-3.8
JUN;19760517;-3.3
JUN;19760518;-3.0
JUN;19760519;-4.6
JUN;19760520;-5.4
JUN;19760521;-9.0
JUN;19760522;-13.3
JUN;19760523;-6.4
JUN;19760524;-5.4
JUN;19760525;-4.8
JUN;19760526;-5.4
JUN;19760527;-9.8
JUN;19760528;-5.9
JUN;19760529;-3.1
JUN;19760530;-4.9
JUN;19760531;-6.6
JUN;19760601;-3.9
JUN;19760602;-9.7
